class_id,predictions_0.01,predictions_0.5,predictions_0.55,predictions_0.6,predictions_0.65,predictions_0.7,predictions_0.75,predictions_0.8,predictions_0.85,predictions_0.9,predictions_0.95
123395,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
123396,0,0,0,0,0,0,0,0,0,0,0
123397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123398,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123399,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123400,0,0,0,0,0,0,0,0,NULL,NULL,NULL
123401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123402,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
123404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123405,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123407,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123409,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123410,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123411,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123412,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123413,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123414,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123415,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123416,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123417,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123418,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123419,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123435,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123437,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123438,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123439,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123441,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123442,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123444,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123445,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123447,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
123448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123449,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123450,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123451,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123453,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123454,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123455,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123456,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123458,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123459,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
123461,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123463,0,0,0,0,0,0,0,0,0,0,0
123464,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123465,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123466,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123468,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123469,0,0,0,0,0,0,0,0,0,0,NULL
123470,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123477,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123478,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123479,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123480,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123481,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123482,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123484,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123485,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123486,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123487,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123488,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123489,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123490,0,0,0,0,0,0,0,0,0,0,0
123491,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123492,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
123493,0,0,0,0,0,0,0,0,0,0,0
123494,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123495,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123496,0,0,0,0,0,0,0,0,0,0,NULL
123497,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123498,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123500,0,0,0,0,0,0,0,0,0,0,0
123501,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123502,0,0,0,0,0,0,0,0,NULL,NULL,NULL
123503,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123504,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123505,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123508,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123509,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123512,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
123513,0,0,0,0,0,0,0,0,NULL,NULL,NULL
123514,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123515,0,0,0,0,0,0,0,0,0,0,0
123516,0,0,0,0,0,0,0,0,0,NULL,NULL
123517,0,0,0,0,0,0,0,0,0,0,0
123519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123523,0,0,0,0,0,0,0,0,0,NULL,NULL
123524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123525,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123526,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
123527,0,0,0,0,0,0,0,0,0,0,0
123528,0,0,0,0,0,0,0,0,0,NULL,NULL
123529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123536,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123537,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
123538,0,0,0,0,0,0,0,0,0,0,0
123539,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123540,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123541,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123542,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123543,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123544,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123545,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123546,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123547,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123548,0,0,0,0,0,0,0,0,0,0,NULL
123549,0,0,0,0,0,0,0,0,0,0,0
123550,0,0,0,0,0,0,0,0,0,0,0
123551,0,0,0,0,0,0,0,0,0,0,0
123552,0,0,0,0,0,0,0,0,0,0,0
123553,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123554,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123555,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
123556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123557,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123558,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123560,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123561,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123562,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123563,0,0,0,0,0,0,0,0,0,NULL,NULL
123564,0,0,0,0,0,0,0,0,0,0,NULL
123565,0,0,0,0,0,0,0,0,0,0,0
123566,0,0,0,0,0,0,0,0,0,NULL,NULL
123567,0,0,0,0,0,0,0,0,0,0,0
123568,0,0,0,0,0,0,0,0,0,0,NULL
123569,0,0,0,0,0,0,0,0,0,0,0
123570,0,0,0,0,0,0,0,0,0,NULL,NULL
123571,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123572,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123573,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123574,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123575,0,0,0,0,0,0,0,0,0,NULL,NULL
123576,0,0,0,0,0,0,0,0,0,NULL,NULL
123577,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
123578,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
123579,0,0,0,0,0,0,0,0,0,0,NULL
123580,0,0,0,0,0,0,0,0,0,NULL,NULL
123581,0,0,0,0,0,0,0,0,NULL,NULL,NULL
123582,0,0,0,0,0,0,0,0,NULL,NULL,NULL
123583,0,0,0,0,0,0,0,0,0,0,NULL
123584,0,0,0,0,0,0,0,0,NULL,NULL,NULL
123585,-1,-1,-1,-1,-1,-1,NULL,NULL,NULL,NULL,NULL
123586,0,0,0,0,0,0,0,0,0,NULL,NULL
123587,0,0,0,0,0,0,0,0,0,0,NULL
123588,0,0,0,0,0,0,0,0,0,NULL,NULL
123589,0,0,0,0,0,0,0,0,0,0,0
123590,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
123591,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123593,0,0,0,0,0,0,0,0,0,NULL,NULL
123594,0,0,0,0,0,0,0,0,0,0,NULL
123595,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123596,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123597,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123598,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123599,0,0,0,0,0,0,0,0,0,0,0
123600,0,0,0,0,0,0,0,0,0,0,0
123601,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123602,0,0,0,0,0,0,0,0,0,0,NULL
123603,0,0,0,0,0,0,0,0,0,0,0
123604,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123605,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123606,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123608,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123609,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123610,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123611,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123612,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123613,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123614,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123615,0,0,0,0,0,0,0,0,0,0,0
123616,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123617,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123618,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123619,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123620,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
123621,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123622,-1,-1,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123623,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123625,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123626,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123627,0,0,0,0,0,0,0,0,0,0,NULL
123628,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123629,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123630,0,0,0,0,0,0,0,0,0,0,0
123631,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123632,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123633,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123634,0,0,0,0,0,0,0,0,0,0,NULL
123636,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123647,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123649,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123650,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123660,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
123675,0,0,0,0,0,0,0,0,0,0,0
123676,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123677,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123679,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123682,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123683,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123684,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123685,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123686,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123688,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123689,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
123696,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
123697,0,0,0,0,0,0,0,0,0,NULL,NULL
123699,-1,-1,-1,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123702,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
123706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123708,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123710,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123712,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123717,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123718,-1,-1,-1,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123719,0,0,0,0,0,0,0,0,0,0,0
123720,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123721,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123722,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123723,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123724,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123727,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123729,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123730,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123731,1,1,1,1,1,1,1,1,1,1,1
123732,1,1,1,1,1,1,1,1,1,1,1
123733,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123734,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
123735,0,0,0,0,0,0,0,0,0,0,0
123736,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123737,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
123739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123744,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL
123746,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123747,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123748,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123752,0,0,0,0,0,0,0,0,0,0,0
123756,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123760,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
123762,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123763,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123765,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123768,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123769,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123771,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
123772,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
123773,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123788,0,0,0,0,0,0,0,0,0,0,0
123790,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123791,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123792,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123793,0,0,0,0,0,0,0,0,0,NULL,NULL
123794,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
123796,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123797,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123799,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123804,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123805,0,0,0,0,0,0,0,0,0,0,0
123806,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123807,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123808,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123809,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
123810,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123811,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123812,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123813,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123817,0,0,0,0,0,0,0,0,0,0,0
123818,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123819,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
123820,0,0,0,0,0,0,0,0,NULL,NULL,NULL
123821,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123822,0,0,0,0,0,0,0,0,0,0,0
123823,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
123824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123825,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123826,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123827,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123828,0,0,0,0,0,0,0,0,0,0,0
123829,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123830,0,0,0,0,0,0,0,0,0,0,0
123831,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123834,0,0,0,0,0,0,0,0,0,0,0
123836,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123837,0,0,0,0,0,0,0,0,NULL,NULL,NULL
123838,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123839,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123841,0,0,0,0,0,0,0,0,0,0,0
123842,0,0,0,0,0,0,0,0,0,0,NULL
123843,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123844,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123845,0,0,0,0,0,0,0,0,0,NULL,NULL
123846,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123848,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123849,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123850,0,0,0,0,0,0,0,0,0,0,0
123851,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123856,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123857,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123860,0,0,0,0,0,0,0,0,NULL,NULL,NULL
123861,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
123863,0,0,0,0,0,0,0,0,0,0,0
123865,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
123866,0,0,0,0,0,0,0,0,0,NULL,NULL
123867,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
123868,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
